"900001003, as of 06/14/26 at 11:51 PM EST"
Date / Time,Type,Account #,Account Name,Description,Fee,Comm,Amount
 06/10/2026 10:02:06 AM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of AGX @ $60.841 (Order # 6556),--,$0.013,$608.398
 06/10/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$545.169
 06/09/2026 04:00:02 PM,Sold,900001003,Partnership / LLC / LLP - x1003,21 of BE @ $25.961 (Order # 1894),--,$0.012,$545.169
 06/08/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$7.249
 06/05/2026 10:21:23 AM,Bought,900001003,Partnership / LLC / LLP - x1003,75 of GRNY @ $2.74 (Order # 9747),--,$0,-$205.5
 06/05/2026 10:20:43 AM,Bought,900001003,Partnership / LLC / LLP - x1003,3 of MU @ $94.4 (Order # 7060),--,$0,-$283.2
 06/05/2026 10:19:48 AM,Bought,900001003,Partnership / LLC / LLP - x1003,200 of PSTL @ $2.271 (Order # 3732),--,$0,-$454.292
 06/05/2026 10:15:13 AM,Sold,900001003,Partnership / LLC / LLP - x1003,40 of CRDO @ $22.6 (Order # 7747),--,$0.019,$903.98
 06/05/2026 10:14:12 AM,Bought,900001003,Partnership / LLC / LLP - x1003,75 of GDMN @ $8.509 (Order # 9833),--,$0,-$638.212
 06/05/2026 10:13:04 AM,Sold,900001003,Partnership / LLC / LLP - x1003,30 of CRDO @ $22.333 (Order # 2241),--,$0.014,$669.975
 06/01/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$19.088
 05/29/2026 03:33:28 PM,Bought,900001003,Partnership / LLC / LLP - x1003,3 of BE @ $27.826 (Order # 1779),--,$0,-$83.478
 05/29/2026 03:33:02 PM,Bought,900001003,Partnership / LLC / LLP - x1003,7 of AMZN @ $27.115 (Order # 3203),--,$0,-$189.804
 05/29/2026 03:32:28 PM,Bought,900001003,Partnership / LLC / LLP - x1003,2 of LITE @ $83.81 (Order # 6687),--,$0,-$167.62
 05/29/2026 09:30:01 AM,Sold,900001003,Partnership / LLC / LLP - x1003,20 of CRDO @ $23 (Order # 7475),--,$0.01,$459.99
 05/29/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$0.001
 05/29/2026 03:00:00 AM,Interest Income,900001003,Partnership / LLC / LLP - x1003,MORGAN STANLEY PRIVATE BANK NA (Period 05/01-05/31),--,$0,$0.001
 05/29/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$787.789
 05/28/2026 10:34:11 AM,Bought,900001003,Partnership / LLC / LLP - x1003,40 of GRNY @ $2.722 (Order # 9136),--,$0,-$108.879
 05/28/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$56.614
 05/28/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:22405766395;,--,$0,-$678.91
 05/27/2026 04:00:03 PM,Bought,900001003,Partnership / LLC / LLP - x1003,7 of BE @ $29.38 (Order # 6740),--,$0,-$205.66
 05/27/2026 09:30:05 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of APP @ $52.456 (Order # 3014),--,$0.006,$262.274
 05/27/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$726.693
 05/26/2026 04:00:01 PM,Sold,900001003,Partnership / LLC / LLP - x1003,2 of CRDO @ $22.164 (Order # 1997),--,$0.001,$44.327
 05/26/2026 04:00:00 PM,Sold,900001003,Partnership / LLC / LLP - x1003,40 of PPLT @ $1.774 (Order # 4709),--,$0.002,$70.957
 05/26/2026 04:00:00 PM,Sold,900001003,Partnership / LLC / LLP - x1003,20 of GDE @ $6.818 (Order # 3059),--,$0.003,$136.357
 05/26/2026 03:00:16 PM,Sold,900001003,Partnership / LLC / LLP - x1003,75 of GRNJ @ $3.126 (Order # 8516),--,$0.005,$234.407
 05/26/2026 02:55:48 PM,Sold,900001003,Partnership / LLC / LLP - x1003,50 of CGDV @ $4.813 (Order # 3430),--,$0.005,$240.645
 05/21/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$15.097
 05/20/2026 04:00:01 PM,Bought,900001003,Partnership / LLC / LLP - x1003,1 of LITE @ $86.807 (Order # 4525),--,$0,-$86.807
 05/20/2026 10:37:10 AM,Sold,900001003,Partnership / LLC / LLP - x1003,4 of CRDO @ $17.928 (Order # 2236),--,$0.002,$71.71
 05/19/2026 03:00:00 AM,Stock Split,900001003,Partnership / LLC / LLP - x1003,ABRDN PLATINUM ETF TRUST SPLIT RATIO 10:1,--,$0,$0
 05/15/2026 03:00:00 AM,Qualified Dividend,900001003,Partnership / LLC / LLP - x1003,SYNCHRONY FINANCIAL REC 05/15/26 PAY 05/15/26 RATE 0.00000000 QTY 0.00000000,--,$0,$1.5
 05/15/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$1.5
 05/13/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$33.342
 05/12/2026 04:00:03 PM,Bought,900001003,Partnership / LLC / LLP - x1003,11 of BE @ $28.069 (Order # 3066),--,$0,-$308.759
 05/12/2026 12:47:04 PM,Sold,900001003,Partnership / LLC / LLP - x1003,75 of PSIX @ $3.672 (Order # 1791),--,$0.006,$275.417
 05/12/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$228.035
 05/11/2026 09:30:01 AM,Bought,900001003,Partnership / LLC / LLP - x1003,5 of APP @ $45.607 (Order # 6760),--,$0,-$228.035
 05/11/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$103.625
 05/08/2026 02:34:54 PM,Sold,900001003,Partnership / LLC / LLP - x1003,20 of PLTR @ $13.683 (Order # 8680),--,$0.006,$273.654
 05/08/2026 09:30:02 AM,Bought,900001003,Partnership / LLC / LLP - x1003,4 of CRDO @ $19.32 (Order # 9993),--,$0,-$77.28
 05/08/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:20506022395;,--,$0,-$299.999
 05/07/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$355.06
 05/06/2026 03:33:47 PM,Sold,900001003,Partnership / LLC / LLP - x1003,6 of PPLT @ $18.66 (Order # 8782),--,$0.003,$111.957
 05/06/2026 10:51:21 AM,Sold,900001003,Partnership / LLC / LLP - x1003,30 of GDE @ $6.946 (Order # 3742),--,$0.005,$208.374
 05/06/2026 10:50:55 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of GDE @ $6.946 (Order # 6340),--,$0.001,$34.729
 05/06/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$271.82
 05/05/2026 04:00:00 PM,Bought,900001003,Partnership / LLC / LLP - x1003,20 of PLTR @ $13.591 (Order # 1043),--,$0,-$271.82
 05/05/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$291.535
 05/05/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,TRANSFER TO XXXXX7782 REFID:20193291395,--,$0,-$40
 05/04/2026 09:38:33 AM,Sold,900001003,Partnership / LLC / LLP - x1003,20 of SHLD @ $6.84 (Order # 4009),--,$0.003,$136.797
 05/04/2026 09:37:26 AM,Sold,900001003,Partnership / LLC / LLP - x1003,2 of LITE @ $97.372 (Order # 3045),--,$0.005,$194.738
 05/01/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$1.15
 04/30/2026 03:00:00 AM,Qualified Dividend,900001003,Partnership / LLC / LLP - x1003,ARGAN INC REC 04/30/26 PAY 04/30/26 RATE 0.00000000 QTY 0.00000000,--,$0,$1.15
 04/30/2026 03:00:00 AM,Interest Income,900001003,Partnership / LLC / LLP - x1003,MORGAN STANLEY PRIVATE BANK NA (Period 04/01-04/30),--,$0,$0.004
 04/30/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$0.004
 04/30/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$11.111
 04/30/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,TRANSFER TO XXXXX7782 REFID:19710165395,--,$0,-$11.111
 04/29/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$2.108
 04/28/2026 12:22:40 PM,Bought,900001003,Partnership / LLC / LLP - x1003,75 of GRNJ @ $2.825 (Order # 3329),--,$0,-$211.875
 04/28/2026 12:21:36 PM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of MSFT @ $42.798 (Order # 5737),--,$0.005,$213.983
 04/28/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$467.598
 04/27/2026 12:26:42 PM,Bought,900001003,Partnership / LLC / LLP - x1003,2 of CRDO @ $17.749 (Order # 7229),--,$0,-$35.498
 04/27/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$264.856
 04/27/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:19331332395;,--,$0,-$432.1
 04/24/2026 03:31:27 PM,Sold,900001003,Partnership / LLC / LLP - x1003,50 of GDE @ $6.82 (Order # 4962),--,$0.008,$340.991
 04/24/2026 03:30:36 PM,Sold,900001003,Partnership / LLC / LLP - x1003,4 of PPLT @ $18.266 (Order # 1183),--,$0.002,$73.063
 04/24/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$212.995
 04/24/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:19143027395;,--,$0,-$678.91
 04/23/2026 09:32:15 AM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of VOOV @ $21.3 (Order # 8428),--,$0.005,$212.995
 04/21/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$408.379
 04/20/2026 03:42:51 PM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of CRDO @ $17.145 (Order # 7224),--,$0.004,$171.446
 04/20/2026 03:41:08 PM,Sold,900001003,Partnership / LLC / LLP - x1003,15 of GRNY @ $2.621 (Order # 1288),--,$0.001,$39.318
 04/20/2026 03:40:50 PM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of GRNY @ $2.622 (Order # 1351),--,$0.001,$26.219
 04/20/2026 03:38:52 PM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of CRDO @ $17.14 (Order # 7328),--,$0.004,$171.396
 04/20/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$106.627
 04/17/2026 11:27:12 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of VOOV @ $21.326 (Order # 9630),--,$0.003,$106.627
 04/17/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,"$1,258.857"
 04/16/2026 10:40:50 AM,Bought,900001003,Partnership / LLC / LLP - x1003,10 of PPLT @ $18.888 (Order # 1013),--,$0,-$188.88
 04/16/2026 09:59:50 AM,Bought,900001003,Partnership / LLC / LLP - x1003,5 of MSFT @ $41.341 (Order # 5224),--,$0,-$206.705
 04/16/2026 09:56:54 AM,Bought,900001003,Partnership / LLC / LLP - x1003,10 of AMZN @ $24.543 (Order # 3429),--,$0,-$245.43
 04/16/2026 09:55:47 AM,Bought,900001003,Partnership / LLC / LLP - x1003,20 of TSLA @ $38.299 (Order # 1405),--,$0,-$765.98
 04/16/2026 09:54:16 AM,Bought,900001003,Partnership / LLC / LLP - x1003,60 of SPMO @ $12.598 (Order # 3732),--,$0,-$755.88
 04/16/2026 09:53:07 AM,Sold,900001003,Partnership / LLC / LLP - x1003,7 of LITE @ $87.11 (Order # 8780),--,$0.013,$609.754
 04/16/2026 09:52:23 AM,Bought,900001003,Partnership / LLC / LLP - x1003,300 of GRNJ @ $2.815 (Order # 6160),--,$0,-$844.563
 04/16/2026 09:51:59 AM,Bought,900001003,Partnership / LLC / LLP - x1003,300 of GRNY @ $2.577 (Order # 9835),--,$0,-$773.1
 04/16/2026 09:50:23 AM,Sold,900001003,Partnership / LLC / LLP - x1003,60 of GDE @ $6.854 (Order # 6379),--,$0.009,$411.23
 04/16/2026 09:49:38 AM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of VOOV @ $21.102 (Order # 8710),--,$0.005,$211.015
 04/16/2026 09:47:32 AM,Sold,900001003,Partnership / LLC / LLP - x1003,60 of GDE @ $6.856 (Order # 2006),--,$0.009,$411.35
 04/16/2026 09:45:21 AM,Sold,900001003,Partnership / LLC / LLP - x1003,30 of GDE @ $6.857 (Order # 9599),--,$0.005,$205.704
 04/16/2026 09:44:54 AM,Sold,900001003,Partnership / LLC / LLP - x1003,50 of GDE @ $6.86 (Order # 5678),--,$0.008,$343.015
 04/16/2026 09:43:37 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of GDMN @ $10.983 (Order # 5546),--,$0.002,$54.912
 04/16/2026 09:43:16 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of GDMN @ $10.98 (Order # 7054),--,$0.002,$54.898
 04/16/2026 09:42:54 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of GDMN @ $10.98 (Order # 7941),--,$0.002,$54.898
 04/16/2026 09:42:36 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of GDMN @ $10.974 (Order # 4594),--,$0.002,$54.868
 04/16/2026 09:40:34 AM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of GDMN @ $11.004 (Order # 9954),--,$0.003,$110.037
 04/16/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$383.891
 04/15/2026 09:39:32 AM,Sold,900001003,Partnership / LLC / LLP - x1003,50 of SYF @ $7.678 (Order # 7832),--,$0.008,$383.891
 04/15/2026 03:00:00 AM,Qualified Dividend,900001003,Partnership / LLC / LLP - x1003,MICRON TECH INC REC 04/15/26 PAY 04/15/26 RATE 0.00000000 QTY 0.00000000,--,$0,$0.075
 04/15/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$685.914
 04/14/2026 01:45:54 PM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of VOOV @ $20.997 (Order # 5305),--,$0.005,$209.964
 04/14/2026 01:44:46 PM,Sold,900001003,Partnership / LLC / LLP - x1003,6 of PPLT @ $19.078 (Order # 7905),--,$0.003,$114.465
 04/14/2026 11:41:22 AM,Sold,900001003,Partnership / LLC / LLP - x1003,25 of PSIX @ $8.358 (Order # 3281),--,$0.005,$208.945
 04/14/2026 11:00:23 AM,Sold,900001003,Partnership / LLC / LLP - x1003,8 of CRDO @ $15.705 (Order # 8547),--,$0.003,$125.637
 04/14/2026 10:59:53 AM,Sold,900001003,Partnership / LLC / LLP - x1003,4 of CRDO @ $15.702 (Order # 9016),--,$0.002,$62.806
 04/14/2026 10:59:23 AM,Sold,900001003,Partnership / LLC / LLP - x1003,3 of CRDO @ $15.659 (Order # 4194),--,$0.001,$46.975
 04/14/2026 10:58:54 AM,Sold,900001003,Partnership / LLC / LLP - x1003,1 of CRDO @ $15.648 (Order # 9065),--,$0.001,$15.647
 04/14/2026 10:06:59 AM,Bought,900001003,Partnership / LLC / LLP - x1003,2 of LITE @ $84.093 (Order # 5951),--,$0,-$168.186
 04/14/2026 10:05:35 AM,Sold,900001003,Partnership / LLC / LLP - x1003,16 of CRDO @ $15.224 (Order # 6950),--,$0.006,$243.584
 04/14/2026 09:32:58 AM,Bought,900001003,Partnership / LLC / LLP - x1003,2 of LITE @ $86.999 (Order # 8827),--,$0,-$173.998
 04/14/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$804.344
 04/13/2026 11:28:57 AM,Bought,900001003,Partnership / LLC / LLP - x1003,35 of GDE @ $6.575 (Order # 3802),--,$0,-$230.125
 04/13/2026 11:26:50 AM,Bought,900001003,Partnership / LLC / LLP - x1003,5 of LITE @ $87.46 (Order # 8198),--,$0,-$437.3
 04/13/2026 11:26:03 AM,Bought,900001003,Partnership / LLC / LLP - x1003,10 of GDMN @ $10.711 (Order # 9873),--,$0,-$107.115
 04/13/2026 11:25:40 AM,Bought,900001003,Partnership / LLC / LLP - x1003,50 of SLV @ $6.695 (Order # 6155),--,$0,-$334.75
 04/13/2026 10:24:09 AM,Sold,900001003,Partnership / LLC / LLP - x1003,15 of CRDO @ $13.25 (Order # 8012),--,$0.005,$198.745
 04/13/2026 10:23:47 AM,Sold,900001003,Partnership / LLC / LLP - x1003,8 of CRDO @ $13.275 (Order # 3481),--,$0.003,$106.201
 04/13/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$530.192
 04/10/2026 01:51:32 PM,Bought,900001003,Partnership / LLC / LLP - x1003,30 of GDE @ $6.643 (Order # 7589),--,$0,-$199.29
 04/10/2026 01:50:40 PM,Bought,900001003,Partnership / LLC / LLP - x1003,20 of SHLD @ $7.287 (Order # 8890),--,$0,-$145.749
 04/10/2026 01:50:20 PM,Bought,900001003,Partnership / LLC / LLP - x1003,10 of PPLT @ $18.701 (Order # 3859),--,$0,-$187.01
 04/10/2026 01:48:56 PM,Sold,900001003,Partnership / LLC / LLP - x1003,20 of CLS @ $35.009 (Order # 2054),--,$0.015,$700.165
 04/10/2026 01:47:42 PM,Sold,900001003,Partnership / LLC / LLP - x1003,30 of CRDO @ $12.07 (Order # 8196),--,$0.008,$362.076
 04/10/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,"$1,738.506"
 04/09/2026 03:25:19 PM,Bought,900001003,Partnership / LLC / LLP - x1003,4 of LITE @ $88.85 (Order # 4609),--,$0,-$355.4
 04/09/2026 01:11:49 PM,Bought,900001003,Partnership / LLC / LLP - x1003,15 of VOOV @ $20.982 (Order # 3789),--,$0,-$314.73
 04/09/2026 01:09:53 PM,Bought,900001003,Partnership / LLC / LLP - x1003,10 of MU @ $40.809 (Order # 9308),--,$0,-$408.09
 04/09/2026 01:09:05 PM,Bought,900001003,Partnership / LLC / LLP - x1003,50 of CRDO @ $10.719 (Order # 8767),--,$0,-$535.95
 04/09/2026 01:08:29 PM,Bought,900001003,Partnership / LLC / LLP - x1003,7 of LITE @ $88.751 (Order # 1901),--,$0,-$621.254
 04/09/2026 10:38:49 AM,Sold,900001003,Partnership / LLC / LLP - x1003,25 of CGDV @ $4.437 (Order # 5117),--,$0.003,$110.924
 04/09/2026 10:38:24 AM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of GDMN @ $10.749 (Order # 7266),--,$0.003,$107.491
 04/09/2026 10:38:00 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of GDMN @ $10.728 (Order # 2130),--,$0.002,$53.638
 04/09/2026 10:36:20 AM,Sold,900001003,Partnership / LLC / LLP - x1003,10 of AMZN @ $22.487 (Order # 1422),--,$0.005,$224.865
 04/09/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,"-$2,031.511"
 04/08/2026 10:52:06 AM,Sold,900001003,Partnership / LLC / LLP - x1003,200 of GRNJ @ $2.642 (Order # 9882),--,$0.011,$528.385
 04/08/2026 10:51:40 AM,Sold,900001003,Partnership / LLC / LLP - x1003,25 of PSIX @ $6.717 (Order # 7810),--,$0.004,$167.921
 04/08/2026 10:51:40 AM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of PSIX @ $6.716 (Order # 7810),--,$0.001,$33.579
 04/08/2026 10:50:51 AM,Sold,900001003,Partnership / LLC / LLP - x1003,40 of SLV @ $6.82 (Order # 9706),--,$0.006,$272.793
 04/08/2026 10:50:19 AM,Sold,900001003,Partnership / LLC / LLP - x1003,100 of SYF @ $7.19 (Order # 4828),--,$0.015,$718.983
 04/08/2026 10:49:14 AM,Sold,900001003,Partnership / LLC / LLP - x1003,20 of AMZN @ $22.111 (Order # 8126),--,$0.01,$442.21
 04/08/2026 09:58:15 AM,Bought,900001003,Partnership / LLC / LLP - x1003,20 of GDE @ $6.618 (Order # 3150),--,$0,-$132.36
 04/06/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$182.195
 04/06/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,TRANSFER TO XXXXX7782 REFID:17430235395,--,$0,-$10
 04/02/2026 03:59:44 PM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of CLS @ $29.491 (Order # 3223),--,$0.004,$147.451
 04/02/2026 12:12:42 PM,Bought,900001003,Partnership / LLC / LLP - x1003,40 of GRNJ @ $2.525 (Order # 6345),--,$0,-$101
 04/02/2026 12:11:45 PM,Sold,900001003,Partnership / LLC / LLP - x1003,6 of PPLT @ $17.921 (Order # 6566),--,$0.003,$107.523
 04/02/2026 12:11:17 PM,Bought,900001003,Partnership / LLC / LLP - x1003,15 of GDMN @ $10.257 (Order # 1177),--,$0,-$153.855
 04/02/2026 12:10:03 PM,Sold,900001003,Partnership / LLC / LLP - x1003,25 of GRNY @ $2.394 (Order # 2929),--,$0.002,$59.848
 04/02/2026 12:09:00 PM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of VOOV @ $20.368 (Order # 1948),--,$0.003,$101.836
 04/02/2026 12:07:35 PM,Sold,900001003,Partnership / LLC / LLP - x1003,3 of CRDO @ $10.131 (Order # 8927),--,$0.001,$30.392
 04/02/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$416.978
 04/01/2026 11:41:32 AM,Bought,900001003,Partnership / LLC / LLP - x1003,14 of SLV @ $6.856 (Order # 5665),--,$0,-$95.978
 04/01/2026 03:00:00 AM,Dividend,900001003,Partnership / LLC / LLP - x1003,0 of CGDV @ $0,--,$0,$0.827
 04/01/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$418.243
 04/01/2026 03:00:00 AM,Online Transfer,900001003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:16991542395;,--,$0,-$321
 03/31/2026 02:07:37 PM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of VOOV @ $20.297 (Order # 6402),--,$0,$101.486
 03/31/2026 02:07:13 PM,Sold,900001003,Partnership / LLC / LLP - x1003,5 of AMZN @ $20.868 (Order # 9786),--,$0,$104.341
 03/31/2026 02:06:18 PM,Sold,900001003,Partnership / LLC / LLP - x1003,30 of SHLD @ $7.053 (Order # 6078),--,$0,$211.589
 03/31/2026 03:00:00 AM,Interest Income,900001003,Partnership / LLC / LLP - x1003,MORGAN STANLEY PRIVATE BANK NA (Period 03/01-03/31),--,$0,$0.002
 03/31/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,-$0.002
 03/31/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$333.33
 03/30/2026 09:55:26 AM,Bought,900001003,Partnership / LLC / LLP - x1003,5 of LITE @ $66.666 (Order # 8915),--,$0,-$333.33
 03/30/2026 03:00:00 AM,Sweep,900001003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,--,$0,$495.8
