"900001002, as of 06/14/26 at 11:51 PM EST"
Date / Time,Type,Account #,Account Name,Description,Fee,Comm,Amount
 04/21/2026 01:19:19 PM,Bought,900001002,Individual Brokerage - x1002,10 of SILJ @ $3.083 (Order # 1161),--,$0,-$30.825
 04/20/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$36.53
 04/20/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$36.53
 04/20/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$36.53
 04/17/2026 11:25:15 AM,Sold,900001002,Individual Brokerage - x1002,25 of SILJ @ $3.355 (Order # 7859),--,$0.002,$83.875
 04/16/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$45.816
 04/16/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$45.816
 04/16/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$45.816
 04/15/2026 09:30:00 AM,Bought,900001002,Individual Brokerage - x1002,1 of SNDK @ $93.161 (Order # 4746),--,$0,-$93.161
 04/15/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$43.027
 04/15/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$43.027
 04/15/2026 03:00:00 AM,Qualified Dividend,900001002,Individual Brokerage - x1002,MICRON TECH INC REC 04/15/26 PAY 04/15/26 RATE 0.00000000 QTY 0.00000000,--,$0,$0.075
 04/15/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$43.102
 04/14/2026 03:10:20 PM,Sold,900001002,Individual Brokerage - x1002,4 of GDMN @ $11.234 (Order # 6042),--,$0.001,$44.935
 04/14/2026 01:50:16 PM,Sold,900001002,Individual Brokerage - x1002,7 of GDMN @ $11.197 (Order # 7398),--,$0.002,$78.374
 04/14/2026 01:48:48 PM,Sold,900001002,Individual Brokerage - x1002,2 of MU @ $45.5 (Order # 4061),--,$0.002,$90.998
 04/14/2026 11:47:33 AM,Bought,900001002,Individual Brokerage - x1002,2 of LITE @ $85.64 (Order # 5760),--,$0,-$171.28
 04/09/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$6.618
 04/09/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$6.618
 04/09/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$6.618
 04/08/2026 09:56:52 AM,Bought,900001002,Individual Brokerage - x1002,1 of GDE @ $6.618 (Order # 5569),--,$0,-$6.618
 04/06/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$0.668
 04/06/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$0.668
 04/06/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$9.332
 04/06/2026 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,TRANSFER FROM XXXXX0142 REFID:17430235395,--,$0,$10
 04/01/2026 11:39:26 AM,Bought,900001002,Individual Brokerage - x1002,7 of SILJ @ $3.143 (Order # 7625),--,$0,-$22.001
 04/01/2026 09:40:37 AM,Sold,900001002,Individual Brokerage - x1002,3 of MU @ $35.443 (Order # 6978),--,$0,$106.328
 04/01/2026 09:40:00 AM,Sold,900001002,Individual Brokerage - x1002,8 of COPX @ $7.807 (Order # 6408),--,$0,$62.456
 04/01/2026 09:39:33 AM,Sold,900001002,Individual Brokerage - x1002,4 of PPLT @ $17.812 (Order # 8234),--,$0,$71.248
 04/01/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$23.297
 03/31/2026 01:57:19 PM,Sold,900001002,Individual Brokerage - x1002,150 of DFDV @ $0.322 (Order # 4062),--,$0,$48.297
 03/31/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$266.703
 03/31/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$266.703
 03/31/2026 03:00:00 AM,Margin Interest,900001002,Individual Brokerage - x1002,Thru 03/31/26 for 13 days,--,$0,-$0.293
 03/31/2026 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,ACH WITHDRAWL REFID:16885603395;,--,$0,-$290
 03/27/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$73.832
 03/27/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$73.832
 03/27/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$73.832
 03/26/2026 09:30:01 AM,Bought,900001002,Individual Brokerage - x1002,2 of MU @ $36.916 (Order # 9380),--,$0,-$73.832
 03/26/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$61.875
 03/26/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$61.875
 03/26/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$61.875
 03/25/2026 11:09:26 AM,Sold,900001002,Individual Brokerage - x1002,10 of GDE @ $6.188 (Order # 2246),--,$0,$61.875
 03/25/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$35.254
 03/25/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$35.254
 03/25/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$35.254
 03/24/2026 10:14:45 AM,Bought,900001002,Individual Brokerage - x1002,3 of MU @ $39.63 (Order # 5843),--,$0,-$118.891
 03/24/2026 10:10:58 AM,Sold,900001002,Individual Brokerage - x1002,4 of LITE @ $76.765 (Order # 9956),--,$0,$307.058
 03/23/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$48.65
 03/23/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$48.65
 03/23/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$48.65
 03/20/2026 12:55:50 PM,Bought,900001002,Individual Brokerage - x1002,150 of DFDV @ $0.399 (Order # 8840),--,$0,-$59.85
 03/20/2026 09:51:53 AM,Bought,900001002,Individual Brokerage - x1002,3 of LITE @ $75.002 (Order # 8188),--,$0,-$225.006
 03/20/2026 09:32:27 AM,Sold,900001002,Individual Brokerage - x1002,7 of USO @ $11.899 (Order # 3024),--,$0,$83.293
 03/18/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$80.373
 03/18/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$80.373
 03/18/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$80.373
 03/17/2026 09:59:20 AM,Bought,900001002,Individual Brokerage - x1002,3 of GDE @ $6.891 (Order # 2890),--,$0,-$20.673
 03/17/2026 09:30:00 AM,Bought,900001002,Individual Brokerage - x1002,1 of LITE @ $59.7 (Order # 8739),--,$0,-$59.7
 03/17/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$93.104
 03/17/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$93.104
 03/17/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$63.685
 03/16/2026 09:52:59 AM,Sold,900001002,Individual Brokerage - x1002,7 of SIL @ $9.649 (Order # 6358),--,$0,$67.546
 03/16/2026 09:30:00 AM,Bought,900001002,Individual Brokerage - x1002,7 of USO @ $11.7 (Order # 1166),--,$0,-$81.9
 03/16/2026 09:30:00 AM,Bought,900001002,Individual Brokerage - x1002,25 of SILJ @ $3.15 (Order # 6565),--,$0,-$78.75
 03/16/2026 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,ACH DEPOSIT REFID:15478653395;,--,$0,$156.789
 03/11/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$65.338
 03/11/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$65.338
 03/11/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$65.338
 03/10/2026 10:30:05 AM,Sold,900001002,Individual Brokerage - x1002,7 of SIL @ $10.622 (Order # 9531),--,$0,$74.354
 03/09/2026 11:39:06 AM,Bought,900001002,Individual Brokerage - x1002,7 of COPX @ $7.812 (Order # 4908),--,$0,-$54.681
 03/09/2026 11:38:28 AM,Sold,900001002,Individual Brokerage - x1002,5 of MULL @ $13.84 (Order # 3895),--,$0,$69.198
 03/02/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$56.789
 03/02/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$56.789
 03/02/2026 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,ACH DEPOSIT REFID:14195681395;,--,$0,$56.789
 02/27/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$4.64
 02/27/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$4.64
 02/27/2026 03:00:00 AM,Margin Interest,900001002,Individual Brokerage - x1002,Thru 02/28/26 for 13 days,--,$0,-$1.293
 02/27/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$4.64
 02/26/2026 10:45:17 AM,Bought,900001002,Individual Brokerage - x1002,5 of MULL @ $16.734 (Order # 3153),--,$0,-$83.669
 02/13/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$4.64
 02/13/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$4.64
 02/13/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$4.64
 02/12/2026 10:19:00 AM,Sold,900001002,Individual Brokerage - x1002,6 of COPX @ $8.964 (Order # 8561),--,$0,$53.784
 02/12/2026 10:18:19 AM,Sold,900001002,Individual Brokerage - x1002,5 of VT @ $14.824 (Order # 2405),--,$0,$74.121
 02/12/2026 10:13:00 AM,Sold,900001002,Individual Brokerage - x1002,2 of MU @ $42.536 (Order # 4346),--,$0,$85.072
 02/12/2026 10:12:35 AM,Bought,900001002,Individual Brokerage - x1002,10 of GDE @ $7.128 (Order # 3449),--,$0,-$71.277
 02/12/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$22.222
 02/12/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$22.222
 02/12/2026 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,TRANSFER FROM XXXXX0142 REFID:12635784395,--,$0,$22.222
 02/11/2026 09:55:37 AM,Sold,900001002,Individual Brokerage - x1002,5 of MU @ $39.995 (Order # 7508),--,$0,$199.975
 02/09/2026 11:25:05 AM,Bought,900001002,Individual Brokerage - x1002,5 of MU @ $38.4 (Order # 2228),--,$0,-$192.002
 02/09/2026 09:39:45 AM,Sold,900001002,Individual Brokerage - x1002,5 of VT @ $14.678 (Order # 5362),--,$0,$73.39
 02/06/2026 12:27:54 PM,Sold,900001002,Individual Brokerage - x1002,1 of COHR @ $22.513 (Order # 1691),--,$0,$22.513
 02/06/2026 10:44:18 AM,Sold,900001002,Individual Brokerage - x1002,2 of PPLT @ $18.913 (Order # 7824),--,$0,$37.825
 02/06/2026 10:43:44 AM,Sold,900001002,Individual Brokerage - x1002,8 of SLV @ $6.922 (Order # 5455),--,$0,$55.376
 02/02/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$30.785
 02/02/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$30.785
 02/02/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$30.785
 01/30/2026 09:37:08 AM,Bought,900001002,Individual Brokerage - x1002,5 of VT @ $14.626 (Order # 2857),--,$0,-$73.128
 01/30/2026 09:36:45 AM,Bought,900001002,Individual Brokerage - x1002,8 of SLV @ $9.044 (Order # 2930),--,$0,-$72.348
 01/30/2026 09:35:42 AM,Bought,900001002,Individual Brokerage - x1002,7 of SIL @ $10.23 (Order # 3432),--,$0,-$71.61
 01/30/2026 09:35:15 AM,Bought,900001002,Individual Brokerage - x1002,4 of PPLT @ $20.946 (Order # 2648),--,$0,-$83.786
 01/30/2026 09:34:54 AM,Bought,900001002,Individual Brokerage - x1002,7 of GDMN @ $12.313 (Order # 1971),--,$0,-$86.19
 01/30/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$53.332
 01/30/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$53.332
 01/30/2026 03:00:00 AM,Margin Interest,900001002,Individual Brokerage - x1002,Thru 01/31/26 for 1 days,--,$0,-$0.082
 01/30/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$53.332
 01/29/2026 10:27:18 AM,Bought,900001002,Individual Brokerage - x1002,4 of GDMN @ $13.333 (Order # 5702),--,$0,-$53.332
 01/29/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$0.538
 01/29/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$0.538
 01/29/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.538
 01/28/2026 10:31:27 AM,Sold,900001002,Individual Brokerage - x1002,1 of MU @ $42.687 (Order # 4798),--,$0,$42.687
 01/28/2026 10:31:10 AM,Bought,900001002,Individual Brokerage - x1002,2 of PPLT @ $23.88 (Order # 8088),--,$0,-$47.76
 01/28/2026 10:29:52 AM,Bought,900001002,Individual Brokerage - x1002,7 of SIL @ $11.271 (Order # 7569),--,$0,-$78.899
 01/28/2026 09:30:01 AM,Sold,900001002,Individual Brokerage - x1002,2 of MU @ $42.255 (Order # 7353),--,$0,$84.51
 01/28/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$83.579
 01/28/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$83.579
 01/28/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$83.579
 01/27/2026 10:25:50 AM,Sold,900001002,Individual Brokerage - x1002,3 of COHR @ $21.501 (Order # 5028),--,$0,$64.503
 01/27/2026 09:43:54 AM,Sold,900001002,Individual Brokerage - x1002,15 of MULL @ $17.155 (Order # 5374),--,$0,$257.325
 01/27/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$54.773
 01/27/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$54.773
 01/27/2026 03:00:00 AM,Interest Income,900001002,Individual Brokerage - x1002,MORGAN STANLEY BANK N.A. (Period 01/01-01/26),--,$0,$0.001
 01/27/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$54.772
 01/26/2026 11:00:28 AM,Bought,900001002,Individual Brokerage - x1002,15 of MULL @ $16.237 (Order # 6440),--,$0,-$243.55
 01/26/2026 10:57:47 AM,Sold,900001002,Individual Brokerage - x1002,10 of VT @ $14.603 (Order # 9995),--,$0,$146.033
 01/26/2026 09:30:21 AM,Bought,900001002,Individual Brokerage - x1002,5 of MU @ $39.101 (Order # 5300),--,$0,-$195.505
 01/26/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$177.657
 01/26/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$177.657
 01/26/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$296.536
 01/26/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,INTERNAL FUND TRANSFER,--,$0,$118.879
 01/26/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,INTERNAL FUND TRANSFER,--,$0,-$118.879
 01/23/2026 03:44:01 PM,Bought,900001002,Individual Brokerage - x1002,4 of COHR @ $19.689 (Order # 8292),--,$0,-$78.754
 01/23/2026 02:37:36 PM,Bought,900001002,Individual Brokerage - x1002,15 of VT @ $14.519 (Order # 5958),--,$0,-$217.782
 01/21/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$345.678
 01/20/2026 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,ACH DEPOSIT REFID:10344626395;,--,$0,$345.678
 01/16/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$1.459
 01/16/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$1.459
 01/16/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$1.459
 01/15/2026 10:22:54 AM,Bought,900001002,Individual Brokerage - x1002,7 of COPX @ $8.215 (Order # 2473),--,$0,-$57.503
 01/15/2026 10:22:04 AM,Sold,900001002,Individual Brokerage - x1002,1 of NEM @ $11.428 (Order # 1984),--,$0,$11.428
 01/15/2026 10:21:54 AM,Sold,900001002,Individual Brokerage - x1002,4 of W @ $11.884 (Order # 6642),--,$0,$47.534
 12/22/2025 03:00:00 AM,Qualified Dividend,900001002,Individual Brokerage - x1002,NEWMONT CORPORATION REC 12/22/25 PAY 12/22/25 RATE 0.00000000 QTY 0.00000000,--,$0,$0.025
 12/22/2025 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.025
 12/10/2025 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,-$2.994
 12/10/2025 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR MARGIN TO CASH,--,$0,$2.994
 12/10/2025 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$2.994
 12/09/2025 09:39:20 AM,Bought,900001002,Individual Brokerage - x1002,4 of W @ $9.348 (Order # 2023),--,$0,-$37.391
 12/09/2025 09:36:54 AM,Sold,900001002,Individual Brokerage - x1002,10 of INTC @ $4.039 (Order # 2664),--,$0,$40.385
 10/27/2025 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$23.615
 10/27/2025 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$23.615
 10/27/2025 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$47.23
 10/27/2025 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,INTERNAL FUND TRANSFER,--,$0,$23.615
 10/27/2025 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,INTERNAL FUND TRANSFER,--,$0,-$23.615
 10/24/2025 01:50:13 PM,Bought,900001002,Individual Brokerage - x1002,1 of NEM @ $8.514 (Order # 1166),--,$0,-$8.514
 10/24/2025 01:32:38 PM,Bought,900001002,Individual Brokerage - x1002,10 of INTC @ $3.872 (Order # 9834),--,$0,-$38.716
 10/24/2025 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$23.456
 10/23/2025 03:00:00 AM,Online Transfer,900001002,Individual Brokerage - x1002,TRANSFER FROM XXXXX0142 REFID:2449371395,--,$0,$23.456
 06/30/2025 03:00:00 AM,Interest Income,900001002,Individual Brokerage - x1002,MORGAN STANLEY BANK N.A. (Period 06/01-06/30),--,$0,$0.001
