"-1, as of 07/01/26 at 07:29 PM EST"
Date / Time,Type,Account #,Account Name,Description,Fee,Comm,Amount
 06/29/2026 12:35:06 PM,Sold,900001001,Traditional IRA - x1001,300 of ARKX @ $3.276 (Order # 3603),--,$0.021,$982.776
 06/29/2026 12:32:27 PM,Bought,900001001,Traditional IRA - x1001,150 of BLOX @ $1.565 (Order # 9244),--,$0,-$234.749
 06/29/2026 12:27:33 PM,Bought,900001001,Traditional IRA - x1001,7 of CNSWF @ $194.798 (Order # 1099),--,$0.495,"-$1,364.081"
 06/29/2026 12:25:39 PM,Bought,900001001,Traditional IRA - x1001,100 of ARE @ $5.437 (Order # 1888),--,$0,-$543.7
 06/29/2026 12:24:50 PM,Bought,900001001,Traditional IRA - x1001,15 of AEM @ $15.372 (Order # 9298),--,$0,-$230.573
 06/29/2026 12:22:10 PM,Sold,900001001,Traditional IRA - x1001,10 of MTZ @ $42.124 (Order # 6944),--,$0.009,$421.226
 06/29/2026 12:20:15 PM,Bought,900001001,Traditional IRA - x1001,50 of CNC @ $6.512 (Order # 5732),--,$0,-$325.575
 06/29/2026 12:17:08 PM,Sold,900001001,Traditional IRA - x1001,300 of PPLT @ $1.433 (Order # 8987),--,$0.009,$429.735
 06/29/2026 12:15:26 PM,Sold,900001001,Traditional IRA - x1001,50 of PSIX @ $3.67 (Order # 4928),--,$0.004,$183.508
 06/29/2026 12:15:02 PM,Bought,900001001,Traditional IRA - x1001,150 of CSTM @ $3.093 (Order # 1242),--,$0,-$463.95
 06/29/2026 12:14:39 PM,Sold,900001001,Traditional IRA - x1001,300 of COPJ @ $3.849 (Order # 2510),--,$0.024,"$1,154.52"
 06/29/2026 12:13:51 PM,Bought,900001001,Traditional IRA - x1001,75 of SNEX @ $11.822 (Order # 1130),--,$0,-$886.613
 06/29/2026 12:12:49 PM,Bought,900001001,Traditional IRA - x1001,125 of B @ $3.672 (Order # 2319),--,$0,-$458.999
 06/29/2026 12:12:11 PM,Sold,900001001,Traditional IRA - x1001,100 of SGDM @ $6.263 (Order # 4056),--,$0.013,$626.286
 06/29/2026 12:11:17 PM,Sold,900001001,Traditional IRA - x1001,10 of AMD @ $52.666 (Order # 6981),--,$0.011,$526.649
 06/29/2026 12:08:52 PM,Sold,900001001,Traditional IRA - x1001,75 of CRM @ $15.893 (Order # 3541),--,$0.025,"$1,191.913"
 06/29/2026 12:08:02 PM,Bought,900001001,Traditional IRA - x1001,50 of INCY @ $11.367 (Order # 4109),--,$0,-$568.35
 06/29/2026 12:07:35 PM,Sold,900001001,Traditional IRA - x1001,85 of URA @ $4.367 (Order # 4543),--,$0.008,$371.185
 06/29/2026 12:06:40 PM,Sold,900001001,Traditional IRA - x1001,10 of DDOG @ $25.008 (Order # 2953),--,$0.006,$250.069
 06/29/2026 12:06:00 PM,Bought,900001001,Traditional IRA - x1001,5 of SNDK @ $200.974 (Order # 3557),--,$0,"-$1,004.872"
 06/29/2026 12:05:31 PM,Bought,900001001,Traditional IRA - x1001,50 of GM @ $7.768 (Order # 3852),--,$0,-$388.407
 06/29/2026 12:04:47 PM,Bought,900001001,Traditional IRA - x1001,25 of TTMI @ $18.72 (Order # 9638),--,$0,-$467.994
 06/29/2026 12:03:59 PM,Bought,900001001,Traditional IRA - x1001,10 of BRK.B @ $49.649 (Order # 1376),--,$0,-$496.49
 06/29/2026 12:03:13 PM,Sold,900001001,Traditional IRA - x1001,75 of IAUM @ $4.014 (Order # 6915),--,$0.007,$301.005
 06/29/2026 12:02:50 PM,Bought,900001001,Traditional IRA - x1001,25 of PM @ $18.052 (Order # 6780),--,$0,-$451.288
 06/29/2026 11:59:03 AM,Sold,900001001,Traditional IRA - x1001,40 of PLTR @ $11.534 (Order # 9356),--,$0.01,$461.329
 06/29/2026 11:58:39 AM,Bought,900001001,Traditional IRA - x1001,200 of PSTL @ $2.475 (Order # 7469),--,$0,-$495.004
 06/29/2026 11:57:43 AM,Sold,900001001,Traditional IRA - x1001,55 of AMZN @ $24.206 (Order # 2923),--,$0.028,"$1,331.301"
 06/29/2026 11:55:39 AM,Bought,900001001,Traditional IRA - x1001,350 of NEXA @ $1.23 (Order # 4021),--,$0,-$430.325
 06/29/2026 11:53:42 AM,Bought,900001001,Traditional IRA - x1001,50 of AUGO @ $6.269 (Order # 1542),--,$0,-$313.438
 06/29/2026 11:53:13 AM,Sold,900001001,Traditional IRA - x1001,523 of ETH @ $1.5 (Order # 6339),--,$0.017,$784.212
 06/29/2026 11:52:46 AM,Sold,900001001,Traditional IRA - x1001,2 of ASML @ $184.572 (Order # 7170),--,$0.008,$369.136
 06/29/2026 11:52:22 AM,Bought,900001001,Traditional IRA - x1001,100 of INDV @ $4.096 (Order # 3329),--,$0,-$409.55
 06/29/2026 11:51:55 AM,Bought,900001001,Traditional IRA - x1001,15 of BRK.B @ $49.752 (Order # 8635),--,$0,-$746.273
 06/29/2026 11:51:28 AM,Sold,900001001,Traditional IRA - x1001,5 of LITE @ $81.77 (Order # 3928),--,$0.009,$408.841
 06/29/2026 11:51:02 AM,Bought,900001001,Traditional IRA - x1001,10 of UNH @ $41.813 (Order # 7048),--,$0,-$418.125
 06/29/2026 11:50:40 AM,Bought,900001001,Traditional IRA - x1001,100 of GDMN @ $7.255 (Order # 7009),--,$0,-$725.45
 06/29/2026 11:49:18 AM,Sold,900001001,Traditional IRA - x1001,85 of SPCX @ $15.58 (Order # 4864),--,$0.028,"$1,324.228"
 06/29/2026 11:48:31 AM,Bought,900001001,Traditional IRA - x1001,75 of MLPI @ $5.564 (Order # 2027),--,$0,-$417.27
 06/29/2026 11:47:13 AM,Bought,900001001,Traditional IRA - x1001,200 of ARE @ $5.42 (Order # 6300),--,$0,"-$1,084.044"
 06/29/2026 11:45:34 AM,Sold,900001001,Traditional IRA - x1001,185 of EZPW @ $3.266 (Order # 8259),--,$0.013,$604.193
 06/29/2026 11:41:20 AM,Sold,900001001,Traditional IRA - x1001,75 of MXL @ $10.368 (Order # 5521),--,$0.017,$777.549
 06/29/2026 11:40:50 AM,Sold,900001001,Traditional IRA - x1001,1000 of PINE @ $2.091 (Order # 2784),--,$0.044,"$2,090.436"
 06/29/2026 11:38:55 AM,Sold,900001001,Traditional IRA - x1001,95 of THG @ $21.329 (Order # 1694),--,$0.042,"$2,026.164"
 06/29/2026 11:38:14 AM,Sold,900001001,Traditional IRA - x1001,15 of TSLA @ $40.001 (Order # 8486),--,$0.013,$600.002
 06/29/2026 11:37:07 AM,Sold,900001001,Traditional IRA - x1001,1 of CRWD @ $74.638 (Order # 9197),--,$0.002,$74.636
 06/29/2026 09:36:28 AM,Bought,900001001,Traditional IRA - x1001,10 of EWY @ $19.457 (Order # 1561),--,$0,-$194.57
 06/29/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,$3.233
 06/29/2026 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRNSFR CASH TO MARGIN,--,$0,-$3.233
 06/29/2026 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,$3.233
 06/29/2026 03:00:00 AM,Dividend,900001001,Traditional IRA - x1001,0 of BLOX @ $0,--,$0,$10.115
 06/26/2026 04:00:02 PM,Sold,900001001,Traditional IRA - x1001,200 of CCL @ $2.907 (Order # 2982),--,$0.012,$581.384
 06/26/2026 04:00:02 PM,Bought,900001001,Traditional IRA - x1001,1250 of DRH @ $1.247 (Order # 9922),--,$0,"-$1,558.75"
 06/26/2026 04:00:01 PM,Bought,900001002,Individual Brokerage - x1002,1 of LITE @ $81.698 (Order # 5420),--,$0,-$81.698
 06/26/2026 04:00:01 PM,Bought,900001001,Traditional IRA - x1001,3 of SNDK @ $209.071 (Order # 7801),--,$0,-$627.213
 06/26/2026 04:00:01 PM,Bought,900001001,Traditional IRA - x1001,10 of LITE @ $81.698 (Order # 3958),--,$0,-$816.98
 06/26/2026 04:00:00 PM,Sold,900001001,Traditional IRA - x1001,5 of DDOG @ $23.977 (Order # 5779),--,$0.003,$119.882
 06/26/2026 02:01:36 PM,Sold,900001001,Traditional IRA - x1001,5 of APP @ $48.069 (Order # 5734),--,$0.005,$240.338
 06/26/2026 02:00:56 PM,Bought,900001001,Traditional IRA - x1001,7 of CLS @ $34.446 (Order # 2698),--,$0,-$241.122
 06/26/2026 01:58:47 PM,Sold,900001001,Traditional IRA - x1001,15 of UNH @ $42.519 (Order # 9812),--,$0.014,$637.771
 06/26/2026 01:57:34 PM,Sold,900001001,Traditional IRA - x1001,100 of PSTL @ $2.447 (Order # 8850),--,$0.006,$244.642
 06/26/2026 01:53:36 PM,Bought,900001001,Traditional IRA - x1001,75 of SNEX @ $13.577 (Order # 7158),--,$0,"-$1,018.275"
 06/26/2026 01:53:13 PM,Sold,900001001,Traditional IRA - x1001,25 of SPCX @ $15.556 (Order # 1433),--,$0.009,$388.891
 06/26/2026 01:52:03 PM,Sold,900001001,Traditional IRA - x1001,20 of PLTR @ $11.341 (Order # 8747),--,$0.005,$226.805
 06/26/2026 01:51:34 PM,Sold,900001001,Traditional IRA - x1001,3 of MSFT @ $37.06 (Order # 7372),--,$0.003,$111.177
 06/26/2026 01:50:15 PM,Bought,900001001,Traditional IRA - x1001,50 of SMCI @ $3.071 (Order # 9844),--,$0,-$153.525
 06/26/2026 01:49:32 PM,Bought,900001001,Traditional IRA - x1001,15 of EAT @ $16.868 (Order # 5408),--,$0,-$253.02
 06/26/2026 01:49:01 PM,Bought,900001001,Traditional IRA - x1001,75 of UNFI @ $4.919 (Order # 4192),--,$0,-$368.888
 06/26/2026 01:48:13 PM,Sold,900001001,Traditional IRA - x1001,20 of PM @ $18.076 (Order # 4515),--,$0.008,$361.504
 06/26/2026 01:47:24 PM,Sold,900001001,Traditional IRA - x1001,15 of AMZN @ $23.017 (Order # 3843),--,$0.008,$345.247
 06/26/2026 01:46:11 PM,Sold,900001001,Traditional IRA - x1001,3 of APP @ $47.917 (Order # 5055),--,$0.003,$143.747
 06/26/2026 01:45:53 PM,Sold,900001001,Traditional IRA - x1001,2 of APP @ $47.926 (Order # 9655),--,$0.002,$95.849
 06/26/2026 01:44:38 PM,Bought,900001001,Traditional IRA - x1001,50 of EMEQ @ $7.327 (Order # 7886),--,$0,-$366.35
 06/26/2026 01:43:14 PM,Sold,900001001,Traditional IRA - x1001,625 of PINE @ $2.057 (Order # 9481),--,$0.027,"$1,285.824"
 06/26/2026 01:42:01 PM,Bought,900001001,Traditional IRA - x1001,10 of VRT @ $30.439 (Order # 1240),--,$0,-$304.391
 06/26/2026 01:40:50 PM,Sold,900001001,Traditional IRA - x1001,140 of SIVR @ $5.611 (Order # 8926),--,$0.017,$785.521
 06/26/2026 01:39:47 PM,Bought,900001001,Traditional IRA - x1001,4 of AGX @ $76.381 (Order # 6825),--,$0,-$305.524
 06/26/2026 01:38:40 PM,Sold,900001001,Traditional IRA - x1001,25 of THG @ $21.034 (Order # 4156),--,$0.011,$525.839
 06/26/2026 01:37:05 PM,Bought,900001001,Traditional IRA - x1001,100 of VGSH @ $5.826 (Order # 4791),--,$0,-$582.55
 06/26/2026 01:34:37 PM,Sold,900001001,Traditional IRA - x1001,40 of GDMN @ $7.532 (Order # 3260),--,$0.007,$301.252
 06/26/2026 01:33:59 PM,Sold,900001001,Traditional IRA - x1001,100 of SSRM @ $2.937 (Order # 6806),--,$0.007,$293.724
 06/26/2026 01:31:45 PM,Bought,900001001,Traditional IRA - x1001,1 of SNDK @ $216.832 (Order # 1074),--,$0,-$216.832
 06/26/2026 01:31:12 PM,Bought,900001001,Traditional IRA - x1001,20 of BE @ $27.345 (Order # 3353),--,$0,-$546.894
 06/26/2026 01:30:20 PM,Sold,900001001,Traditional IRA - x1001,10 of TSLA @ $38.592 (Order # 3730),--,$0.008,$385.912
 06/26/2026 01:29:28 PM,Sold,900001001,Traditional IRA - x1001,20 of INCY @ $11.341 (Order # 3109),--,$0.005,$226.813
 06/26/2026 11:31:28 AM,Bought,900001001,Traditional IRA - x1001,10 of IGM @ $15.698 (Order # 3351),--,$0,-$156.978
 06/26/2026 11:29:22 AM,Sold,900001001,Traditional IRA - x1001,5 of CRWD @ $69.298 (Order # 5517),--,$0.008,$346.48
 06/26/2026 11:28:16 AM,Bought,900001001,Traditional IRA - x1001,10 of STRL @ $83.212 (Order # 1123),--,$0,-$832.123
 06/26/2026 11:26:19 AM,Sold,900001001,Traditional IRA - x1001,100 of GDMN @ $7.545 (Order # 7504),--,$0.016,$754.482
 06/26/2026 11:16:04 AM,Bought,900001001,Traditional IRA - x1001,50 of MXL @ $9.06 (Order # 1125),--,$0,-$452.996
 06/26/2026 11:14:13 AM,Sold,900001001,Traditional IRA - x1001,600 of BTG @ $0.405 (Order # 3937),--,$0.005,$242.683
 06/26/2026 11:10:41 AM,Bought,900001001,Traditional IRA - x1001,15 of TTMI @ $19.597 (Order # 4199),--,$0,-$293.955
 06/26/2026 11:10:09 AM,Bought,900001001,Traditional IRA - x1001,15 of BE @ $26.896 (Order # 1636),--,$0,-$403.44
 06/26/2026 11:09:36 AM,Sold,900001001,Traditional IRA - x1001,10 of BRK.B @ $49.573 (Order # 7983),--,$0.011,$495.714
 06/26/2026 11:09:04 AM,Sold,900001001,Traditional IRA - x1001,7 of BRK.B @ $49.589 (Order # 5013),--,$0.008,$347.112
 06/26/2026 11:07:42 AM,Sold,900001001,Traditional IRA - x1001,100 of SGDM @ $6.418 (Order # 7679),--,$0.014,$641.785
 06/26/2026 11:04:55 AM,Bought,900001001,Traditional IRA - x1001,7 of DY @ $48.86 (Order # 4571),--,$0,-$342.017
 06/26/2026 11:03:40 AM,Sold,900001001,Traditional IRA - x1001,125 of BVN @ $3.127 (Order # 1780),--,$0.009,$390.802
 06/26/2026 11:01:06 AM,Sold,900001001,Traditional IRA - x1001,30 of UBER @ $7.432 (Order # 5831),--,$0.005,$222.954
 06/26/2026 10:57:02 AM,Sold,900001001,Traditional IRA - x1001,60 of LRN @ $8.881 (Order # 5428),--,$0.011,$532.848
 06/26/2026 10:55:59 AM,Bought,900001001,Traditional IRA - x1001,5 of SOXX @ $59.54 (Order # 9881),--,$0,-$297.7
 06/26/2026 10:53:07 AM,Bought,900001001,Traditional IRA - x1001,125 of CSTM @ $3.262 (Order # 4725),--,$0,-$407.743
 06/26/2026 10:52:19 AM,Sold,900001001,Traditional IRA - x1001,40 of GDMN @ $7.538 (Order # 4712),--,$0.007,$301.524
 06/26/2026 10:51:51 AM,Sold,900001001,Traditional IRA - x1001,20 of GDMN @ $7.532 (Order # 3748),--,$0.004,$150.636
 06/26/2026 10:50:23 AM,Bought,900001001,Traditional IRA - x1001,10 of CLS @ $34.404 (Order # 4640),--,$0,-$344.035
 06/26/2026 10:49:44 AM,Bought,900001001,Traditional IRA - x1001,5 of FN @ $54.239 (Order # 8321),--,$0,-$271.195
 06/26/2026 10:48:52 AM,Sold,900001001,Traditional IRA - x1001,400 of CDE @ $1.664 (Order # 8748),--,$0.014,$665.578
